FOOT	continuant-voice
FOUR	continuant-voice
FULL	continuant-voice
GIRL	continuant-voice
GIVE	continuant-voice
GO	continuant-voice
GOOD	continuant-voice
GRASS	continuant-voice
GREY	continuant-voice
FAT (ORGANIC SUBSTANCE)	continuant-voice
GREEN	continuant-voice
GROW	continuant-voice
HAIR	continuant-voice
HALF	continuant-voice
HAND	continuant-voice
HAPPY	continuant-voice
HARD	continuant-voice
COPULATE	continuant-voice
HEAD	continuant-voice
HEAR	continuant-voice
HEART	continuant-voice
HEAVY	continuant-voice
HERE	continuant-voice
HIDE	continuant-voice
HIGH	continuant-voice
HIT	continuant-voice
HORN (ANATOMY)	continuant-voice
HOT	continuant-voice
HOUSE	continuant-voice
HOW	continuant-voice
IF	continuant-voice
IN FRONT OF	continuant-voice
IN	continuant-voice
KILL	continuant-voice
KNEE	continuant-voice
KNOW	continuant-voice
LAUGH	continuant-voice
LEAF	continuant-voice
LEFT	continuant-voice
LOWER LEG	continuant-voice
UPPER LEG (THIGH)	continuant-voice
LIE DOWN	continuant-voice
LIGHT (COLOR)	continuant-voice
LIGHT (WEIGHT)	continuant-voice
LIP	continuant-voice
BE ALIVE	continuant-voice
LIVER	continuant-voice
LONG	continuant-voice
LOUD	continuant-voice
LOUSE	continuant-voice
LOW	continuant-voice
LUNG	continuant-voice
MAN	continuant-voice
MANY	continuant-voice
MILK	continuant-voice
MOON	continuant-voice
MOUNTAIN	continuant-voice
MOUTH	continuant-voice
NAME	continuant-voice
NARROW	continuant-voice
NAVEL	continuant-voice
NEAR	continuant-voice
NECK	continuant-voice
NEW	continuant-voice
NIGHT	continuant-voice
NINE	continuant-voice
NIPPLE	continuant-voice
NOSE	continuant-voice
NOT	continuant-voice
NOTHING	continuant-voice
NOW	continuant-voice
OLDER BROTHER (OF WOMAN)	continuant-voice
OLDER BROTHER (OF MAN)	continuant-voice
OLD (AGED)	continuant-voice
OLD (USED)	continuant-voice
OLD MAN	continuant-voice
OLD WOMAN	continuant-voice
ONE	continuant-voice
OTHER	continuant-voice
OUTSIDE	continuant-voice
OLDER SISTER (OF WOMAN)	continuant-voice
OLDER SISTER (OF MAN)	continuant-voice
PART	continuant-voice
PATH	continuant-voice
PENIS	continuant-voice
PERSON	continuant-voice
POINTED	continuant-voice
FAST	continuant-voice
QUIET	continuant-voice
RAIN (PRECIPITATION)	continuant-voice
RAW	continuant-voice
RED	continuant-voice
RIGHT	continuant-voice
RIPE	continuant-voice
RIVER	continuant-voice
ROOT	continuant-voice
ROPE	continuant-voice
ROTTEN	continuant-voice
ROUGH	continuant-voice
ROUND	continuant-voice
RUN	continuant-voice
SAD	continuant-voice
SALTY	continuant-voice
SAME	continuant-voice
SAND	continuant-voice
SAY	continuant-voice
SEA	continuant-voice
SEE	continuant-voice
SEED	continuant-voice
SEMEN	continuant-voice
SEVEN	continuant-voice
SHADE	continuant-voice
SHALLOW	continuant-voice
SHARP	continuant-voice
SHORT	continuant-voice
SIT	continuant-voice
SIX	continuant-voice
SKIN	continuant-voice
SKY	continuant-voice
SLEEP	continuant-voice
SLOW	continuant-voice
SMALL	continuant-voice
SMELL	continuant-voice
SMOKE (EXHAUST)	continuant-voice
SMOOTH	continuant-voice
SNEEZE	continuant-voice
SNORE	continuant-voice
SOFT	continuant-voice
SOME	continuant-voice
SOUR	continuant-voice
SPIT	continuant-voice
STAND	continuant-voice
STAR	continuant-voice
STONE	continuant-voice
STRAIGHT	continuant-voice
STRONG	continuant-voice
SUCK	continuant-voice
SUN	continuant-voice
SWEAT (SUBSTANCE)	continuant-voice
SWEET	continuant-voice
SWIM	continuant-voice
TAIL	continuant-voice
TAKE	continuant-voice
TASTE	continuant-voice
TEN	continuant-voice
TESTICLES	continuant-voice
THAT	continuant-voice
THEN	continuant-voice
THERE	continuant-voice
THICK	continuant-voice
THIN	continuant-voice
THINK	continuant-voice
THIS	continuant-voice
THREE	continuant-voice
THROAT	continuant-voice
THUNDER	continuant-voice
TIE	continuant-voice
TOE	continuant-voice
TONGUE	continuant-voice
TOOTH	continuant-voice
TOUCH	continuant-voice
TREE	continuant-voice
TURN	continuant-voice
TWELVE	continuant-voice
TWENTY	continuant-voice
TWO	continuant-voice
UGLY	continuant-voice
PISS	continuant-voice
VOMIT	continuant-voice
VULVA	continuant-voice
WANT	continuant-voice
WATER	continuant-voice
WEAK	continuant-voice
WET	continuant-voice
WHAT	continuant-voice
WHEN	continuant-voice
WHERE	continuant-voice
WHITE	continuant-voice
WHO	continuant-voice
WHY	continuant-voice
WIDE	continuant-voice
WIND	continuant-voice
WING	continuant-voice
WOMAN	continuant-voice
WORD	continuant-voice
WRONG	continuant-voice
YAWN	continuant-voice
YOUNGER BROTHER (OF WOMAN)	continuant-voice
YOUNGER BROTHER (OF MAN)	continuant-voice
YEAR	continuant-voice
YELLOW	continuant-voice
YESTERDAY	continuant-voice
YOUNG	continuant-voice
YOUNGER SISTER (OF WOMAN)	continuant-voice
YOUNGER SISTER (OF MAN)	continuant-voice
WE (EXCLUSIVE)	continuant+voice
WE (INCLUSIVE)	continuant+voice
I	continuant+voice
YOU	continuant+voice
THOU	continuant+voice
THEY	continuant+voice
HE OR SHE OR IT	continuant+voice
ABOVE	continuant+voice
SCARED	continuant+voice
AFTER	continuant+voice
AIR	continuant+voice
ALL	continuant+voice
ANGRY	continuant+voice
ANIMAL	continuant+voice
ANT	continuant+voice
LOWER ARM	continuant+voice
UPPER ARM	continuant+voice
ASH	continuant+voice
BACK	continuant+voice
BAD	continuant+voice
BARK	continuant+voice
BEAUTIFUL	continuant+voice
BECAUSE	continuant+voice
BEFORE	continuant+voice
BEHIND	continuant+voice
BELLY	continuant+voice
BELOW OR UNDER	continuant+voice
BESIDE	continuant+voice
BETWEEN	continuant+voice
BIG	continuant+voice
BIRD	continuant+voice
BITE	continuant+voice
BITTER	continuant+voice
BLACK	continuant+voice
BLOOD	continuant+voice
BLOW (OF WIND)	continuant+voice
BLUE	continuant+voice
BLUNT	continuant+voice
BODY	continuant+voice
BONE	continuant+voice
BOY	continuant+voice
BRAIN	continuant+voice
BREAST	continuant+voice
BREATHE	continuant+voice
BURN	continuant+voice
BUTTOCKS	continuant+voice
CARRY	continuant+voice
CLEAN	continuant+voice
CLOUD	continuant+voice
COLD	continuant+voice
COME	continuant+voice
CORRECT (RIGHT)	continuant+voice
COUGH	continuant+voice
CROOKED	continuant+voice
CRUSH	continuant+voice
CRY	continuant+voice
DARK	continuant+voice
DAY (NOT NIGHT)	continuant+voice
DEEP	continuant+voice
SHIT (DEFECATE)	continuant+voice
DIE	continuant+voice
DIRTY	continuant+voice
DO	continuant+voice
DOG	continuant+voice
DRINK	continuant+voice
DRY	continuant+voice
DUST	continuant+voice
EAR	continuant+voice
EARTH (SOIL)	continuant+voice
EAT	continuant+voice
EGG	continuant+voice
EIGHT	continuant+voice
ELEVEN	continuant+voice
EMPTY	continuant+voice
EYE	continuant+voice
FALL	continuant+voice
FAR	continuant+voice
FART	continuant+voice
FEATHER	continuant+voice
FEW	continuant+voice
FINGER	continuant+voice
FINGERNAIL	continuant+voice
FIRE	continuant+voice
FISH	continuant+voice
FIVE	continuant+voice
FLAT	continuant+voice
FLESH	continuant+voice
FLOWER	continuant+voice
FLY (INSECT)	continuant+voice
FLY (MOVE THROUGH AIR)	continuant+voice
FOOT	continuant+voice
FOUR	continuant+voice
FULL	continuant+voice
GIRL	continuant+voice
GIVE	continuant+voice
GO	continuant+voice
GOOD	continuant+voice
GRASS	continuant+voice
GREY	continuant+voice
FAT (ORGANIC SUBSTANCE)	continuant+voice
GREEN	continuant+voice
GROW	continuant+voice
HAIR	continuant+voice
HALF	continuant+voice
HAND	continuant+voice
HAPPY	continuant+voice
HARD	continuant+voice
COPULATE	continuant+voice
HEAD	continuant+voice
HEAR	continuant+voice
HEART	continuant+voice
HEAVY	continuant+voice
HERE	continuant+voice
HIDE	continuant+voice
HIGH	continuant+voice
HIT	continuant+voice
HORN (ANATOMY)	continuant+voice
HOT	continuant+voice
HOUSE	continuant+voice
HOW	continuant+voice
IF	continuant+voice
IN FRONT OF	continuant+voice
IN	continuant+voice
KILL	continuant+voice
KNEE	continuant+voice
KNOW	continuant+voice
LAUGH	continuant+voice
LEAF	continuant+voice
LEFT	continuant+voice
LOWER LEG	continuant+voice
UPPER LEG (THIGH)	continuant+voice
LIE DOWN	continuant+voice
LIGHT (COLOR)	continuant+voice
LIGHT (WEIGHT)	continuant+voice
LIP	continuant+voice
BE ALIVE	continuant+voice
LIVER	continuant+voice
LONG	continuant+voice
LOUD	continuant+voice
LOUSE	continuant+voice
LOW	continuant+voice
LUNG	continuant+voice
MAN	continuant+voice
MANY	continuant+voice
MILK	continuant+voice
MOON	continuant+voice
MOUNTAIN	continuant+voice
MOUTH	continuant+voice
NAME	continuant+voice
NARROW	continuant+voice
NAVEL	continuant+voice
NEAR	continuant+voice
NECK	continuant+voice
NEW	continuant+voice
NIGHT	continuant+voice
NINE	continuant+voice
NIPPLE	continuant+voice
NOSE	continuant+voice
NOT	continuant+voice
NOTHING	continuant+voice
NOW	continuant+voice
OLDER BROTHER (OF WOMAN)	continuant+voice
OLDER BROTHER (OF MAN)	continuant+voice
OLD (AGED)	continuant+voice
OLD (USED)	continuant+voice
OLD MAN	continuant+voice
OLD WOMAN	continuant+voice
ONE	continuant+voice
OTHER	continuant+voice
OUTSIDE	continuant+voice
OLDER SISTER (OF WOMAN)	continuant+voice
OLDER SISTER (OF MAN)	continuant+voice
PART	continuant+voice
PATH	continuant+voice
PENIS	continuant+voice
PERSON	continuant+voice
POINTED	continuant+voice
FAST	continuant+voice
QUIET	continuant+voice
RAIN (PRECIPITATION)	continuant+voice
RAW	continuant+voice
RED	continuant+voice
RIGHT	continuant+voice
RIPE	continuant+voice
RIVER	continuant+voice
ROOT	continuant+voice
ROPE	continuant+voice
ROTTEN	continuant+voice
ROUGH	continuant+voice
ROUND	continuant+voice
RUN	continuant+voice
SAD	continuant+voice
SALTY	continuant+voice
SAME	continuant+voice
SAND	continuant+voice
SAY	continuant+voice
SEA	continuant+voice
SEE	continuant+voice
SEED	continuant+voice
SEMEN	continuant+voice
SEVEN	continuant+voice
SHADE	continuant+voice
SHALLOW	continuant+voice
SHARP	continuant+voice
SHORT	continuant+voice
SIT	continuant+voice
SIX	continuant+voice
SKIN	continuant+voice
SKY	continuant+voice
SLEEP	continuant+voice
SLOW	continuant+voice
SMALL	continuant+voice
SMELL	continuant+voice
SMOKE (EXHAUST)	continuant+voice
SMOOTH	continuant+voice
SNEEZE	continuant+voice
SNORE	continuant+voice
SOFT	continuant+voice
SOME	continuant+voice
SOUR	continuant+voice
SPIT	continuant+voice
STAND	continuant+voice
STAR	continuant+voice
STONE	continuant+voice
STRAIGHT	continuant+voice
STRONG	continuant+voice
SUCK	continuant+voice
SUN	continuant+voice
SWEAT (SUBSTANCE)	continuant+voice
SWEET	continuant+voice
SWIM	continuant+voice
TAIL	continuant+voice
TAKE	continuant+voice
TASTE	continuant+voice
TEN	continuant+voice
TESTICLES	continuant+voice
THAT	continuant+voice
THEN	continuant+voice
THERE	continuant+voice
THICK	continuant+voice
THIN	continuant+voice
THINK	continuant+voice
THIS	continuant+voice
THREE	continuant+voice
THROAT	continuant+voice
THUNDER	continuant+voice
TIE	continuant+voice
TOE	continuant+voice
TONGUE	continuant+voice
TOOTH	continuant+voice
TOUCH	continuant+voice
TREE	continuant+voice
TURN	continuant+voice
TWELVE	continuant+voice
TWENTY	continuant+voice
TWO	continuant+voice
UGLY	continuant+voice
PISS	continuant+voice
VOMIT	continuant+voice
VULVA	continuant+voice
WANT	continuant+voice
WATER	continuant+voice
WEAK	continuant+voice
WET	continuant+voice
WHAT	continuant+voice
WHEN	continuant+voice
WHERE	continuant+voice
WHITE	continuant+voice
WHO	continuant+voice
WHY	continuant+voice
WIDE	continuant+voice
WIND	continuant+voice
WING	continuant+voice
WOMAN	continuant+voice
WORD	continuant+voice
WRONG	continuant+voice
YAWN	continuant+voice
YOUNGER BROTHER (OF WOMAN)	continuant+voice
YOUNGER BROTHER (OF MAN)	continuant+voice
YEAR	continuant+voice
YELLOW	continuant+voice
YESTERDAY	continuant+voice
YOUNG	continuant+voice
YOUNGER SISTER (OF WOMAN)	continuant+voice
YOUNGER SISTER (OF MAN)	continuant+voice
WE (EXCLUSIVE)	lateral-voice
WE (INCLUSIVE)	lateral-voice
I	lateral-voice
YOU	lateral-voice
THOU	lateral-voice
THEY	lateral-voice
HE OR SHE OR IT	lateral-voice
ABOVE	lateral-voice
SCARED	lateral-voice
AFTER	lateral-voice
AIR	lateral-voice
ALL	lateral-voice
ANGRY	lateral-voice
ANIMAL	lateral-voice
ANT	lateral-voice
LOWER ARM	lateral-voice
UPPER ARM	lateral-voice
ASH	lateral-voice
BACK	lateral-voice
BAD	lateral-voice
BARK	lateral-voice
BEAUTIFUL	lateral-voice
BECAUSE	lateral-voice
BEFORE	lateral-voice
BEHIND	lateral-voice
BELLY	lateral-voice
BELOW OR UNDER	lateral-voice
BESIDE	lateral-voice
BETWEEN	lateral-voice
BIG	lateral-voice
BIRD	lateral-voice
BITE	lateral-voice
BITTER	lateral-voice
BLACK	lateral-voice
BLOOD	lateral-voice
BLOW (OF WIND)	lateral-voice
BLUE	lateral-voice
BLUNT	lateral-voice
BODY	lateral-voice
BONE	lateral-voice
BOY	lateral-voice
BRAIN	lateral-voice
BREAST	lateral-voice
BREATHE	lateral-voice
BURN	lateral-voice
BUTTOCKS	lateral-voice
CARRY	lateral-voice
CLEAN	lateral-voice
CLOUD	lateral-voice
COLD	lateral-voice
COME	lateral-voice
CORRECT (RIGHT)	lateral-voice
COUGH	lateral-voice
CROOKED	lateral-voice
CRUSH	lateral-voice
CRY	lateral-voice
DARK	lateral-voice
DAY (NOT NIGHT)	lateral-voice
DEEP	lateral-voice
SHIT (DEFECATE)	lateral-voice
DIE	lateral-voice
DIRTY	lateral-voice
DO	lateral-voice
DOG	lateral-voice
DRINK	lateral-voice
DRY	lateral-voice
DUST	lateral-voice
EAR	lateral-voice
EARTH (SOIL)	lateral-voice
EAT	lateral-voice
EGG	lateral-voice
EIGHT	lateral-voice
ELEVEN	lateral-voice
EMPTY	lateral-voice
EYE	lateral-voice
FALL	lateral-voice
FAR	lateral-voice
FART	lateral-voice
FEATHER	lateral-voice
FEW	lateral-voice
FINGER	lateral-voice
FINGERNAIL	lateral-voice
FIRE	lateral-voice
FISH	lateral-voice
FIVE	lateral-voice
FLAT	lateral-voice
FLESH	lateral-voice
FLOWER	lateral-voice
FLY (INSECT)	lateral-voice
FLY (MOVE THROUGH AIR)	lateral-voice
FOOT	lateral-voice
FOUR	lateral-voice
FULL	lateral-voice
GIRL	lateral-voice
GIVE	lateral-voice
GO	lateral-voice
GOOD	lateral-voice
GRASS	lateral-voice
GREY	lateral-voice
FAT (ORGANIC SUBSTANCE)	lateral-voice
GREEN	lateral-voice
GROW	lateral-voice
HAIR	lateral-voice
HALF	lateral-voice
HAND	lateral-voice
HAPPY	lateral-voice
HARD	lateral-voice
COPULATE	lateral-voice
HEAD	lateral-voice
HEAR	lateral-voice
HEART	lateral-voice
HEAVY	lateral-voice
HERE	lateral-voice
HIDE	lateral-voice
HIGH	lateral-voice
HIT	lateral-voice
HORN (ANATOMY)	lateral-voice
HOT	lateral-voice
HOUSE	lateral-voice
HOW	lateral-voice
IF	lateral-voice
IN FRONT OF	lateral-voice
IN	lateral-voice
KILL	lateral-voice
KNEE	lateral-voice
KNOW	lateral-voice
LAUGH	lateral-voice
LEAF	lateral-voice
LEFT	lateral-voice
LOWER LEG	lateral-voice
UPPER LEG (THIGH)	lateral-voice
LIE DOWN	lateral-voice
LIGHT (COLOR)	lateral-voice
LIGHT (WEIGHT)	lateral-voice
LIP	lateral-voice
BE ALIVE	lateral-voice
LIVER	lateral-voice
LONG	lateral-voice
LOUD	lateral-voice
LOUSE	lateral-voice
LOW	lateral-voice
LUNG	lateral-voice
MAN	lateral-voice
MANY	lateral-voice
MILK	lateral-voice
MOON	lateral-voice
MOUNTAIN	lateral-voice
MOUTH	lateral-voice
NAME	lateral-voice
NARROW	lateral-voice
NAVEL	lateral-voice
NEAR	lateral-voice
NECK	lateral-voice
NEW	lateral-voice
NIGHT	lateral-voice
NINE	lateral-voice
NIPPLE	lateral-voice
NOSE	lateral-voice
NOT	lateral-voice
NOTHING	lateral-voice
NOW	lateral-voice
OLDER BROTHER (OF WOMAN)	lateral-voice
OLDER BROTHER (OF MAN)	lateral-voice
OLD (AGED)	lateral-voice
OLD (USED)	lateral-voice
OLD MAN	lateral-voice
OLD WOMAN	lateral-voice
ONE	lateral-voice
OTHER	lateral-voice
OUTSIDE	lateral-voice
OLDER SISTER (OF WOMAN)	lateral-voice
OLDER SISTER (OF MAN)	lateral-voice
PART	lateral-voice
PATH	lateral-voice
PENIS	lateral-voice
PERSON	lateral-voice
POINTED	lateral-voice
FAST	lateral-voice
QUIET	lateral-voice
RAIN (PRECIPITATION)	lateral-voice
RAW	lateral-voice
RED	lateral-voice
RIGHT	lateral-voice
RIPE	lateral-voice
RIVER	lateral-voice
ROOT	lateral-voice
ROPE	lateral-voice
ROTTEN	lateral-voice
ROUGH	lateral-voice
ROUND	lateral-voice
RUN	lateral-voice
SAD	lateral-voice
SALTY	lateral-voice
SAME	lateral-voice
SAND	lateral-voice
SAY	lateral-voice
SEA	lateral-voice
SEE	lateral-voice
SEED	lateral-voice
SEMEN	lateral-voice
SEVEN	lateral-voice
SHADE	lateral-voice
SHALLOW	lateral-voice
SHARP	lateral-voice
SHORT	lateral-voice
SIT	lateral-voice
SIX	lateral-voice
SKIN	lateral-voice
SKY	lateral-voice
SLEEP	lateral-voice
SLOW	lateral-voice
SMALL	lateral-voice
SMELL	lateral-voice
SMOKE (EXHAUST)	lateral-voice
SMOOTH	lateral-voice
SNEEZE	lateral-voice
SNORE	lateral-voice
SOFT	lateral-voice
SOME	lateral-voice
SOUR	lateral-voice
SPIT	lateral-voice
STAND	lateral-voice
STAR	lateral-voice
STONE	lateral-voice
STRAIGHT	lateral-voice
STRONG	lateral-voice
SUCK	lateral-voice
SUN	lateral-voice
SWEAT (SUBSTANCE)	lateral-voice
SWEET	lateral-voice
SWIM	lateral-voice
TAIL	lateral-voice
TAKE	lateral-voice
TASTE	lateral-voice
TEN	lateral-voice
TESTICLES	lateral-voice
THAT	lateral-voice
THEN	lateral-voice
THERE	lateral-voice
THICK	lateral-voice
THIN	lateral-voice
THINK	lateral-voice
THIS	lateral-voice
THREE	lateral-voice
THROAT	lateral-voice
THUNDER	lateral-voice
TIE	lateral-voice
TOE	lateral-voice
TONGUE	lateral-voice
TOOTH	lateral-voice
TOUCH	lateral-voice
TREE	lateral-voice
TURN	lateral-voice
TWELVE	lateral-voice
TWENTY	lateral-voice
TWO	lateral-voice
UGLY	lateral-voice
PISS	lateral-voice
VOMIT	lateral-voice
VULVA	lateral-voice
WANT	lateral-voice
WATER	lateral-voice
WEAK	lateral-voice
WET	lateral-voice
WHAT	lateral-voice
WHEN	lateral-voice
WHERE	lateral-voice
WHITE	lateral-voice
WHO	lateral-voice
WHY	lateral-voice
WIDE	lateral-voice
WIND	lateral-voice
WING	lateral-voice
WOMAN	lateral-voice
WORD	lateral-voice
WRONG	lateral-voice
YAWN	lateral-voice
YOUNGER BROTHER (OF WOMAN)	lateral-voice
YOUNGER BROTHER (OF MAN)	lateral-voice
YEAR	lateral-voice
YELLOW	lateral-voice
YESTERDAY	lateral-voice
YOUNG	lateral-voice
YOUNGER SISTER (OF WOMAN)	lateral-voice
YOUNGER SISTER (OF MAN)	lateral-voice
WE (EXCLUSIVE)	lateral+voice
WE (INCLUSIVE)	lateral+voice
I	lateral+voice
YOU	lateral+voice
THOU	lateral+voice
THEY	lateral+voice
HE OR SHE OR IT	lateral+voice
ABOVE	lateral+voice
SCARED	lateral+voice
AFTER	lateral+voice
AIR	lateral+voice
ALL	lateral+voice
ANGRY	lateral+voice
ANIMAL	lateral+voice
ANT	lateral+voice
LOWER ARM	lateral+voice
UPPER ARM	lateral+voice
ASH	lateral+voice
BACK	lateral+voice
BAD	lateral+voice
BARK	lateral+voice
BEAUTIFUL	lateral+voice
BECAUSE	lateral+voice
BEFORE	lateral+voice
BEHIND	lateral+voice
BELLY	lateral+voice
BELOW OR UNDER	lateral+voice
BESIDE	lateral+voice
BETWEEN	lateral+voice
BIG	lateral+voice
BIRD	lateral+voice
BITE	lateral+voice
BITTER	lateral+voice
BLACK	lateral+voice
BLOOD	lateral+voice
BLOW (OF WIND)	lateral+voice
BLUE	lateral+voice
BLUNT	lateral+voice
BODY	lateral+voice
BONE	lateral+voice
BOY	lateral+voice
BRAIN	lateral+voice
BREAST	lateral+voice
BREATHE	lateral+voice
BURN	lateral+voice
BUTTOCKS	lateral+voice
CARRY	lateral+voice
CLEAN	lateral+voice
CLOUD	lateral+voice
COLD	lateral+voice
COME	lateral+voice
CORRECT (RIGHT)	lateral+voice
COUGH	lateral+voice
CROOKED	lateral+voice
CRUSH	lateral+voice
CRY	lateral+voice
DARK	lateral+voice
DAY (NOT NIGHT)	lateral+voice
DEEP	lateral+voice
SHIT (DEFECATE)	lateral+voice
DIE	lateral+voice
DIRTY	lateral+voice
DO	lateral+voice
DOG	lateral+voice
DRINK	lateral+voice
DRY	lateral+voice
DUST	lateral+voice
EAR	lateral+voice
EARTH (SOIL)	lateral+voice
EAT	lateral+voice
EGG	lateral+voice
EIGHT	lateral+voice
ELEVEN	lateral+voice
EMPTY	lateral+voice
EYE	lateral+voice
FALL	lateral+voice
FAR	lateral+voice
FART	lateral+voice
FEATHER	lateral+voice
FEW	lateral+voice
FINGER	lateral+voice
FINGERNAIL	lateral+voice
FIRE	lateral+voice
FISH	lateral+voice
FIVE	lateral+voice
FLAT	lateral+voice
FLESH	lateral+voice
FLOWER	lateral+voice
FLY (INSECT)	lateral+voice
FLY (MOVE THROUGH AIR)	lateral+voice
FOOT	lateral+voice
FOUR	lateral+voice
FULL	lateral+voice
GIRL	lateral+voice
GIVE	lateral+voice
GO	lateral+voice
GOOD	lateral+voice
GRASS	lateral+voice
GREY	lateral+voice
FAT (ORGANIC SUBSTANCE)	lateral+voice
GREEN	lateral+voice
GROW	lateral+voice
HAIR	lateral+voice
HALF	lateral+voice
HAND	lateral+voice
HAPPY	lateral+voice
HARD	lateral+voice
COPULATE	lateral+voice
HEAD	lateral+voice
HEAR	lateral+voice
HEART	lateral+voice
HEAVY	lateral+voice
HERE	lateral+voice
HIDE	lateral+voice
HIGH	lateral+voice
HIT	lateral+voice
HORN (ANATOMY)	lateral+voice
HOT	lateral+voice
HOUSE	lateral+voice
HOW	lateral+voice
IF	lateral+voice
IN FRONT OF	lateral+voice
IN	lateral+voice
KILL	lateral+voice
KNEE	lateral+voice
KNOW	lateral+voice
LAUGH	lateral+voice
LEAF	lateral+voice
LEFT	lateral+voice
LOWER LEG	lateral+voice
UPPER LEG (THIGH)	lateral+voice
LIE DOWN	lateral+voice
LIGHT (COLOR)	lateral+voice
LIGHT (WEIGHT)	lateral+voice
LIP	lateral+voice
BE ALIVE	lateral+voice
LIVER	lateral+voice
LONG	lateral+voice
LOUD	lateral+voice
LOUSE	lateral+voice
LOW	lateral+voice
LUNG	lateral+voice
MAN	lateral+voice
MANY	lateral+voice
MILK	lateral+voice
MOON	lateral+voice
MOUNTAIN	lateral+voice
MOUTH	lateral+voice
NAME	lateral+voice
NARROW	lateral+voice
NAVEL	lateral+voice
NEAR	lateral+voice
NECK	lateral+voice
NEW	lateral+voice
NIGHT	lateral+voice
NINE	lateral+voice
NIPPLE	lateral+voice
NOSE	lateral+voice
NOT	lateral+voice
NOTHING	lateral+voice
NOW	lateral+voice
OLDER BROTHER (OF WOMAN)	lateral+voice
OLDER BROTHER (OF MAN)	lateral+voice
OLD (AGED)	lateral+voice
OLD (USED)	lateral+voice
OLD MAN	lateral+voice
OLD WOMAN	lateral+voice
ONE	lateral+voice
OTHER	lateral+voice
OUTSIDE	lateral+voice
OLDER SISTER (OF WOMAN)	lateral+voice
OLDER SISTER (OF MAN)	lateral+voice
PART	lateral+voice
PATH	lateral+voice
PENIS	lateral+voice
PERSON	lateral+voice
POINTED	lateral+voice
FAST	lateral+voice
QUIET	lateral+voice
RAIN (PRECIPITATION)	lateral+voice
RAW	lateral+voice
RED	lateral+voice
RIGHT	lateral+voice
RIPE	lateral+voice
RIVER	lateral+voice
ROOT	lateral+voice
ROPE	lateral+voice
ROTTEN	lateral+voice
ROUGH	lateral+voice
ROUND	lateral+voice
RUN	lateral+voice
SAD	lateral+voice
SALTY	lateral+voice
SAME	lateral+voice
SAND	lateral+voice
SAY	lateral+voice
SEA	lateral+voice
SEE	lateral+voice
SEED	lateral+voice
SEMEN	lateral+voice
SEVEN	lateral+voice
SHADE	lateral+voice
SHALLOW	lateral+voice
SHARP	lateral+voice
SHORT	lateral+voice
SIT	lateral+voice
SIX	lateral+voice
SKIN	lateral+voice
SKY	lateral+voice
SLEEP	lateral+voice
SLOW	lateral+voice
SMALL	lateral+voice
SMELL	lateral+voice
SMOKE (EXHAUST)	lateral+voice
SMOOTH	lateral+voice
SNEEZE	lateral+voice
SNORE	lateral+voice
SOFT	lateral+voice
SOME	lateral+voice
SOUR	lateral+voice
SPIT	lateral+voice
STAND	lateral+voice
STAR	lateral+voice
STONE	lateral+voice
STRAIGHT	lateral+voice
STRONG	lateral+voice
SUCK	lateral+voice
SUN	lateral+voice
SWEAT (SUBSTANCE)	lateral+voice
SWEET	lateral+voice
SWIM	lateral+voice
TAIL	lateral+voice
TAKE	lateral+voice
TASTE	lateral+voice
TEN	lateral+voice
TESTICLES	lateral+voice
THAT	lateral+voice
THEN	lateral+voice
THERE	lateral+voice
THICK	lateral+voice
THIN	lateral+voice
THINK	lateral+voice
THIS	lateral+voice
THREE	lateral+voice
THROAT	lateral+voice
THUNDER	lateral+voice
TIE	lateral+voice
TOE	lateral+voice
TONGUE	lateral+voice
TOOTH	lateral+voice
TOUCH	lateral+voice
TREE	lateral+voice
TURN	lateral+voice
TWELVE	lateral+voice
TWENTY	lateral+voice
TWO	lateral+voice
UGLY	lateral+voice
PISS	lateral+voice
VOMIT	lateral+voice
VULVA	lateral+voice
WANT	lateral+voice
WATER	lateral+voice
WEAK	lateral+voice
WET	lateral+voice
WHAT	lateral+voice
WHEN	lateral+voice
WHERE	lateral+voice
WHITE	lateral+voice
WHO	lateral+voice
WHY	lateral+voice
WIDE	lateral+voice
WIND	lateral+voice
WING	lateral+voice
WOMAN	lateral+voice
WORD	lateral+voice
WRONG	lateral+voice
YAWN	lateral+voice
YOUNGER BROTHER (OF WOMAN)	lateral+voice
YOUNGER BROTHER (OF MAN)	lateral+voice
YEAR	lateral+voice
YELLOW	lateral+voice
YESTERDAY	lateral+voice
YOUNG	lateral+voice
YOUNGER SISTER (OF WOMAN)	lateral+voice
YOUNGER SISTER (OF MAN)	lateral+voice
WE (EXCLUSIVE)	nasal-voice
WE (INCLUSIVE)	nasal-voice
I	nasal-voice
YOU	nasal-voice
THOU	nasal-voice
THEY	nasal-voice
HE OR SHE OR IT	nasal-voice
ABOVE	nasal-voice
SCARED	nasal-voice
AFTER	nasal-voice
AIR	nasal-voice
ALL	nasal-voice
ANGRY	nasal-voice
ANIMAL	nasal-voice
ANT	nasal-voice
LOWER ARM	nasal-voice
UPPER ARM	nasal-voice
ASH	nasal-voice
BACK	nasal-voice
BAD	nasal-voice
BARK	nasal-voice
BEAUTIFUL	nasal-voice
BECAUSE	nasal-voice
BEFORE	nasal-voice
BEHIND	nasal-voice
BELLY	nasal-voice
BELOW OR UNDER	nasal-voice
BESIDE	nasal-voice
BETWEEN	nasal-voice
BIG	nasal-voice
